company_url,company_name,activity,company_linked_in,company_founding_year,company_employees,person_full_name,person_job_title,person_url,company_title,company_description,company_content,company_main_terms,company_detailed_terms,stats
www.soltell.com/,Soltell Systems,Soltell introduces Industrial IoT-powered automation to enable cost-efficient operation & management of distributed rooftop solar photovoltaic (PV) fleets.,https://twitter.com/SoltellSystems,2017,1-10,Leon Kraversky,CEO & Co-Founder,https://www.linkedin.com/in/leonkraversky/,Soltell Systems,Soltell introduces Industrial IoT-powered automation to enable cost-efficient operation & management of distributed rooftop solar photovoltaic (PV) fleets.,"
About
Soltell introduces Industrial IoT-powered automation to enable cost-efficient operation & management of rooftop distributed solar photovoltaic (PV) system fleets. Soltell platform bridges commercial & residential owners, solar service companies and regional energy authorities, bringing transparency and efficiency into urban solar PV management. By utilizing advanced data-driven process automation, proprietary sensor-less energy potential measurement technology and predictive maintenance capabilities, Soltell is facilitating transition to resilient distributed solar energy generation with maximum energy yields. Soltell offers an operation platform for solar fleet owners, as well as white label for solar service companies. The platform is compatible with a variety of inverters and data-loggers, suiting new and mature PV systems alike.
","Energy Management,, Manage & Operate","Manage & Operate,Energy Management,Commercial,Residential,

                                                Internet of Things (IoT)                                            
,

                                                Mobile App                                            
,

                                                SaaS                                            
","{'Year Founded': '2017', 'Total Raised': '', 'Funding Stage': 'Bootstrapped', 'Employees': '1-10', 'Country': 'Israel', 'Operation area': 'Europe,Global,Israel,North America', 'HQ Address': 'Hashunit 2, Herzliya, Israel'}"
www.soltell.com/,Soltell Systems,Soltell introduces Industrial IoT-powered automation to enable cost-efficient operation & management of distributed rooftop solar photovoltaic (PV) fleets.,https://twitter.com/SoltellSystems,2017,1-10,Oded Einat,Data Manager,https://www.linkedin.com/in/oded-einat-961733157/,Soltell Systems,Soltell introduces Industrial IoT-powered automation to enable cost-efficient operation & management of distributed rooftop solar photovoltaic (PV) fleets.,"
About
Soltell introduces Industrial IoT-powered automation to enable cost-efficient operation & management of rooftop distributed solar photovoltaic (PV) system fleets. Soltell platform bridges commercial & residential owners, solar service companies and regional energy authorities, bringing transparency and efficiency into urban solar PV management. By utilizing advanced data-driven process automation, proprietary sensor-less energy potential measurement technology and predictive maintenance capabilities, Soltell is facilitating transition to resilient distributed solar energy generation with maximum energy yields. Soltell offers an operation platform for solar fleet owners, as well as white label for solar service companies. The platform is compatible with a variety of inverters and data-loggers, suiting new and mature PV systems alike.
","Energy Management,, Manage & Operate","Manage & Operate,Energy Management,Commercial,Residential,

                                                Internet of Things (IoT)                                            
,

                                                Mobile App                                            
,

                                                SaaS                                            
","{'Year Founded': '2017', 'Total Raised': '', 'Funding Stage': 'Bootstrapped', 'Employees': '1-10', 'Country': 'Israel', 'Operation area': 'Europe,Global,Israel,North America', 'HQ Address': 'Hashunit 2, Herzliya, Israel'}"
www.placer.ai/,Placer,"Placer.ai applies the latest in AI, machine learning, and big data analytics to generate accurate insights and behavioral predictions for any location, store, or geographic area",https://twitter.com/placer_ai,2013,1-10,Noam Ben-Zvi,CEO & Co-Founder,https://www.linkedin.com/in/noam-ben-zvi-82851a19/,Placer,"Placer.ai applies the latest in AI, machine learning, and big data analytics to generate accurate insights and behavioral…","
About
Placer.ai provides retailers with actionable location-based insights into their audience and competition. With unprecedented visibility into humanity-in-action, every retailer can be brilliant at running their business.
Retailers make critical decisions every day whilst in the dark. They do not have answers to seemingly simple questions: Who visits my store? Where do they live, or work? What other locations do they frequent? What’s my churn rate? Where do those lost customers go? What are my competitors up to? And ultimately, how should I deploy my limited resources to grow my business?
Placer.ai provides instant access to location insights derived from the foot traffic of millions of consumers, delivering visibility into offline behavior. We shed light into churn, trade areas, untapped audiences, out-of-store behavior, and competitive benchmarking.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,Retail,

                                                Big Data                                            
,

                                                Data Analytics                                            
,

                                                Mobile App                                            
","{'Year Founded': '2013', 'Total Raised': '$4M', 'Funding Stage': 'Seed', 'Employees': '1-10', 'Country': 'Israel', 'Operation area': 'Global', 'HQ Address': 'Gershon Shatz 16, Tel Aviv, Israel', 'Other Offices': '153 2nd Street, Los Altos, CA, USA'}"
www.placer.ai/,Placer,"Placer.ai applies the latest in AI, machine learning, and big data analytics to generate accurate insights and behavioral predictions for any location, store, or geographic area",https://twitter.com/placer_ai,2013,1-10,Oded Fossfeld,CEO & Co-Founder,https://www.linkedin.com/in/oded-fossfeld-98b53143/,Placer,"Placer.ai applies the latest in AI, machine learning, and big data analytics to generate accurate insights and behavioral…","
About
Placer.ai provides retailers with actionable location-based insights into their audience and competition. With unprecedented visibility into humanity-in-action, every retailer can be brilliant at running their business.
Retailers make critical decisions every day whilst in the dark. They do not have answers to seemingly simple questions: Who visits my store? Where do they live, or work? What other locations do they frequent? What’s my churn rate? Where do those lost customers go? What are my competitors up to? And ultimately, how should I deploy my limited resources to grow my business?
Placer.ai provides instant access to location insights derived from the foot traffic of millions of consumers, delivering visibility into offline behavior. We shed light into churn, trade areas, untapped audiences, out-of-store behavior, and competitive benchmarking.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,Retail,

                                                Big Data                                            
,

                                                Data Analytics                                            
,

                                                Mobile App                                            
","{'Year Founded': '2013', 'Total Raised': '$4M', 'Funding Stage': 'Seed', 'Employees': '1-10', 'Country': 'Israel', 'Operation area': 'Global', 'HQ Address': 'Gershon Shatz 16, Tel Aviv, Israel', 'Other Offices': '153 2nd Street, Los Altos, CA, USA'}"
www.placense.com/,Placense,The future of Data Privacy in location intelligence,https://twitter.com/placense,2018,1-10,Ofer Cohen,Co-Founder & CTO,https://www.linkedin.com/in/ofer-cohen-11683117/,Placense,The future of Data Privacy in location intelligence,"
About
We live in an era where brands, of any time, are looking for the ability to understand peoples behaviour in the real world using technology.
Backed Up by Innogy (European Energy Leader) and Nilsen Research
placense is a startup in the field of AI processing and big data analytics. We provide businesses with real-time consumer location data & behavioural insights of the physical world while protecting data privacy of individual providing real-time information about physical foot traffic anywhere in the world. The user inputs an address and instantly gets information that, up to now, was the sole property of the online world, for example: Number of people, Where they came from, Where is home, Method of transportation (Car, Bike, Tram, Truck, Bus etc….), Gender ,Age, Income Level ,Retention (how often to the revisit a location) ,Parking Duration, Do they have kids?, Do they have pets?
This information is gathered using an SDK that can understand the mobility status of the app user (3rd party and brand agnostic apps) without interfering with the apps UX (nor by showing any pop-ups or any other AdTech methods).
This information is all anonymised and aggregated, meeting all EU GDPR regulations.
Recognizing that we are entering the era of Privacy, and the critical, almost make-or-break nature of this aspect in Europe, at Placense we took it upon ourselves to not only comply with GDPR but be innovative trendsetters in this field to stand out from the crowd.
We leverage the fact that unlike mobile data competitors, the value and insights we generate from the data is not personal but rather aggregative, therefore in a user perspective it is non-intrusive and not compromising the sensitive information of each user. Having said that, It is well known that ‘anonymous data’ often isn’t that anonymous. There are a few well-publicized examples of ‘anonymous’ datasets being released that were quickly de-anonymized.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,

                                                Big Data                                            
,

                                                Data Analytics                                            
,

                                                Mapping                                            
","{'Year Founded': '2018', 'Total Raised': '$1.5M', 'Funding Stage': 'Seed', 'Employees': '1-10', 'Country': 'Israel', 'Operation area': 'Global', 'HQ Address': 'Aluf Kalman Magen Street 3, Tel Aviv-Yafo, Israel'}"
www.placense.com/,Placense,The future of Data Privacy in location intelligence,https://twitter.com/placense,2018,1-10,Dan Gildoni,CEO & Founder,https://www.linkedin.com/in/gildoni/,Placense,The future of Data Privacy in location intelligence,"
About
We live in an era where brands, of any time, are looking for the ability to understand peoples behaviour in the real world using technology.
Backed Up by Innogy (European Energy Leader) and Nilsen Research
placense is a startup in the field of AI processing and big data analytics. We provide businesses with real-time consumer location data & behavioural insights of the physical world while protecting data privacy of individual providing real-time information about physical foot traffic anywhere in the world. The user inputs an address and instantly gets information that, up to now, was the sole property of the online world, for example: Number of people, Where they came from, Where is home, Method of transportation (Car, Bike, Tram, Truck, Bus etc….), Gender ,Age, Income Level ,Retention (how often to the revisit a location) ,Parking Duration, Do they have kids?, Do they have pets?
This information is gathered using an SDK that can understand the mobility status of the app user (3rd party and brand agnostic apps) without interfering with the apps UX (nor by showing any pop-ups or any other AdTech methods).
This information is all anonymised and aggregated, meeting all EU GDPR regulations.
Recognizing that we are entering the era of Privacy, and the critical, almost make-or-break nature of this aspect in Europe, at Placense we took it upon ourselves to not only comply with GDPR but be innovative trendsetters in this field to stand out from the crowd.
We leverage the fact that unlike mobile data competitors, the value and insights we generate from the data is not personal but rather aggregative, therefore in a user perspective it is non-intrusive and not compromising the sensitive information of each user. Having said that, It is well known that ‘anonymous data’ often isn’t that anonymous. There are a few well-publicized examples of ‘anonymous’ datasets being released that were quickly de-anonymized.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,

                                                Big Data                                            
,

                                                Data Analytics                                            
,

                                                Mapping                                            
","{'Year Founded': '2018', 'Total Raised': '$1.5M', 'Funding Stage': 'Seed', 'Employees': '1-10', 'Country': 'Israel', 'Operation area': 'Global', 'HQ Address': 'Aluf Kalman Magen Street 3, Tel Aviv-Yafo, Israel'}"
www.placense.com/,Placense,The future of Data Privacy in location intelligence,https://twitter.com/placense,2018,1-10,Avi Hadas,CEO & Co-Founder,https://www.linkedin.com/in/avihadas/,Placense,The future of Data Privacy in location intelligence,"
About
We live in an era where brands, of any time, are looking for the ability to understand peoples behaviour in the real world using technology.
Backed Up by Innogy (European Energy Leader) and Nilsen Research
placense is a startup in the field of AI processing and big data analytics. We provide businesses with real-time consumer location data & behavioural insights of the physical world while protecting data privacy of individual providing real-time information about physical foot traffic anywhere in the world. The user inputs an address and instantly gets information that, up to now, was the sole property of the online world, for example: Number of people, Where they came from, Where is home, Method of transportation (Car, Bike, Tram, Truck, Bus etc….), Gender ,Age, Income Level ,Retention (how often to the revisit a location) ,Parking Duration, Do they have kids?, Do they have pets?
This information is gathered using an SDK that can understand the mobility status of the app user (3rd party and brand agnostic apps) without interfering with the apps UX (nor by showing any pop-ups or any other AdTech methods).
This information is all anonymised and aggregated, meeting all EU GDPR regulations.
Recognizing that we are entering the era of Privacy, and the critical, almost make-or-break nature of this aspect in Europe, at Placense we took it upon ourselves to not only comply with GDPR but be innovative trendsetters in this field to stand out from the crowd.
We leverage the fact that unlike mobile data competitors, the value and insights we generate from the data is not personal but rather aggregative, therefore in a user perspective it is non-intrusive and not compromising the sensitive information of each user. Having said that, It is well known that ‘anonymous data’ often isn’t that anonymous. There are a few well-publicized examples of ‘anonymous’ datasets being released that were quickly de-anonymized.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,

                                                Big Data                                            
,

                                                Data Analytics                                            
,

                                                Mapping                                            
","{'Year Founded': '2018', 'Total Raised': '$1.5M', 'Funding Stage': 'Seed', 'Employees': '1-10', 'Country': 'Israel', 'Operation area': 'Global', 'HQ Address': 'Aluf Kalman Magen Street 3, Tel Aviv-Yafo, Israel'}"
www.okapi.ai/,Okapi.ai,"Okapi uses AI to provide real time personalized notifications, leading to operational excellence.",https://twitter.com/Okapi_Vision,2017,1-10,Maya Gal,CRO & Co-Founder,https://www.linkedin.com/in/mayagal/,Okapi.ai,"Okapi uses AI to provide real time personalized notifications, leading to operational excellence.","
About
Okapi provides an Artificial Intelligence SaaS platform that delivers actionable, personalized notifications to every user in the organization according to their unique roles, while perfectly aligned with the core business goals. The Okapi solution enables streamlined efficiency, proactive quality control, improved customer satisfaction, and granular transparency into every area of the organization’s operations.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,Commercial,

                                                Artificial Intelligence                                            
,

                                                Big Data                                            
,

                                                Business Intelligence                                            
,

                                                Internet of Things (IoT)                                            
,

                                                Machine Learning                                            
,

                                                Property Mangement                                            
,

                                                SaaS                                            
","{'Year Founded': '2017', 'Total Raised': '$4.3M', 'Funding Stage': 'Seed', 'Employees': '1-10', 'Country': 'Israel', 'Operation area': 'United States', 'HQ Address': '3921 Fabian Way, Palo Alto, CA 94393, US'}"
www.okapi.ai/,Okapi.ai,"Okapi uses AI to provide real time personalized notifications, leading to operational excellence.",https://twitter.com/Okapi_Vision,2017,1-10,Iris Tsidon,CEO & Co-Founder,https://www.linkedin.com/in/iristsidon/,Okapi.ai,"Okapi uses AI to provide real time personalized notifications, leading to operational excellence.","
About
Okapi provides an Artificial Intelligence SaaS platform that delivers actionable, personalized notifications to every user in the organization according to their unique roles, while perfectly aligned with the core business goals. The Okapi solution enables streamlined efficiency, proactive quality control, improved customer satisfaction, and granular transparency into every area of the organization’s operations.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,Commercial,

                                                Artificial Intelligence                                            
,

                                                Big Data                                            
,

                                                Business Intelligence                                            
,

                                                Internet of Things (IoT)                                            
,

                                                Machine Learning                                            
,

                                                Property Mangement                                            
,

                                                SaaS                                            
","{'Year Founded': '2017', 'Total Raised': '$4.3M', 'Funding Stage': 'Seed', 'Employees': '1-10', 'Country': 'Israel', 'Operation area': 'United States', 'HQ Address': '3921 Fabian Way, Palo Alto, CA 94393, US'}"
www.okapi.ai/,Okapi.ai,"Okapi uses AI to provide real time personalized notifications, leading to operational excellence.",https://twitter.com/Okapi_Vision,2017,1-10,Gal Haselkorn,Board Member,https://www.linkedin.com/in/galhaselkorn/,Okapi.ai,"Okapi uses AI to provide real time personalized notifications, leading to operational excellence.","
About
Okapi provides an Artificial Intelligence SaaS platform that delivers actionable, personalized notifications to every user in the organization according to their unique roles, while perfectly aligned with the core business goals. The Okapi solution enables streamlined efficiency, proactive quality control, improved customer satisfaction, and granular transparency into every area of the organization’s operations.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,Commercial,

                                                Artificial Intelligence                                            
,

                                                Big Data                                            
,

                                                Business Intelligence                                            
,

                                                Internet of Things (IoT)                                            
,

                                                Machine Learning                                            
,

                                                Property Mangement                                            
,

                                                SaaS                                            
","{'Year Founded': '2017', 'Total Raised': '$4.3M', 'Funding Stage': 'Seed', 'Employees': '1-10', 'Country': 'Israel', 'Operation area': 'United States', 'HQ Address': '3921 Fabian Way, Palo Alto, CA 94393, US'}"
modius.com/,modius,"Modius, Inc. is the developer of OpenData, provides an edge-ready asset performance managment platform enabling real-time visibility and decision support for managing distributed equipment data centers, networks, and telecommunications.",https://twitter.com/Modiussoftware,2003,1-10,,,,modius,"Modius, Inc. is the developer of OpenData, provides an edge-ready asset performance managment platform enabling real-time visibility and…","
About
Modius® is the leading provider of data center infrastructure management (DCIM) software that enables IT and facilities to work collaboratively to manage all mission critical infrastructure as a single, dynamic system. At Modius, we believe that before you can make intelligent management decisions, you need to have real data on the operational state of your data center, otherwise, you are just guessing that the change you are about to make won’t be catastrophic.
That is why we developed OpenData, an “open”, highly scalable software platform for collecting the unstructured “big data” that comes from all the different makes and models of data center assets, processes, and activities as they are generated in real-time. Real-time data collection is the core foundation for implementing a successful DCIM solution, because real data makes for informed decisions, not sloppy guesswork. At Modius, we make it our business to provide you with the data you need to make better decisions and better manage availability, capacity, and efficiency across your entire data center estate.
Modius OpenData provides solutions for:
– Data Center Infrastructure Management
– Infrastructure Performance Monitoring
– Data Center Capacity Management
– Unified Alarm/Alert Monitoring
– Green IT & Data Center Optimization Initiatives
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,Commercial,

                                                Artificial Intelligence                                            
,

                                                Automated Valuation                                            
,

                                                Big Data                                            
,

                                                Business Intelligence                                            
,

                                                Data Analytics                                            
,

                                                Deep Learning                                            
,

                                                Internet of Things (IoT)                                            
,

                                                Location Analytics                                            
,

                                                Mapping                                            
,

                                                SaaS                                            
,

                                                Smart Building                                            
,

                                                Smart City                                            
,

                                                Smart Home                                            
,

                                                Work Flow Management                                            
","{'Year Founded': '2003', 'Total Raised': '', 'Funding Stage': 'Pre-Seed', 'Employees': '1-10', 'Country': 'United States', 'Operation area': 'United States', 'HQ Address': '71 Stevenson Street, Suite 400 San Francisco, CA 94105 USA'}"
www.lumoview.com/,Lumoview,We automate building analyses through a measurement that takes only 2 seconds per room.,https://www.linkedin.com/company/lumoview/,2019,1-10,Silvan Siegrist,Co-Founder & Managing Director,https://www.linkedin.com/in/silvan-siegrist/,Lumoview,We automate building analyses through a measurement that takes only 2 seconds per room.,"
About
Lumoview provides sincere building analytics. We want to become the enabler for energy efficient refurbishments. We deliver our customers a rapid, inexpensive, and objective building analysis as an automated service. The analysis is created through an online fusion of data which are collected by our easy-to-use and hand-held measurement system. Almost instantaneously, the customers get for example a visual documentation, the floor plan, the wall temperature distribution, and an indication of where there are thermal bridges. On this basis, the customers can easily identify and prioritize the parts of buildings that need energy efficient refurbishment and can reduce carbon dioxide emissions from heating and cooling systems. Customers who request our service include energy consultants, real estate companies, and utility companies.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,Commercial,

                                                Business Intelligence                                            
,

                                                Data Analytics                                            
,

                                                Deep Learning                                            
,

                                                EnergyTech                                            
,

                                                SaaS                                            
,

                                                Smart Building                                            
,

                                                Smart Home                                            
","{'Year Founded': '2019', 'Total Raised': '', 'Funding Stage': 'Seed', 'Employees': '1-10', 'Country': 'Germany', 'Operation area': 'Europe', 'HQ Address': 'Eichendorffstraße 49, 50825 Köln Germany'}"
www.lumoview.com/,Lumoview,We automate building analyses through a measurement that takes only 2 seconds per room.,https://www.linkedin.com/company/lumoview/,2019,1-10,Dr.-Ing. Arne Tiddens,Co-founder,https://www.linkedin.com/in/tiddens/,Lumoview,We automate building analyses through a measurement that takes only 2 seconds per room.,"
About
Lumoview provides sincere building analytics. We want to become the enabler for energy efficient refurbishments. We deliver our customers a rapid, inexpensive, and objective building analysis as an automated service. The analysis is created through an online fusion of data which are collected by our easy-to-use and hand-held measurement system. Almost instantaneously, the customers get for example a visual documentation, the floor plan, the wall temperature distribution, and an indication of where there are thermal bridges. On this basis, the customers can easily identify and prioritize the parts of buildings that need energy efficient refurbishment and can reduce carbon dioxide emissions from heating and cooling systems. Customers who request our service include energy consultants, real estate companies, and utility companies.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,Commercial,

                                                Business Intelligence                                            
,

                                                Data Analytics                                            
,

                                                Deep Learning                                            
,

                                                EnergyTech                                            
,

                                                SaaS                                            
,

                                                Smart Building                                            
,

                                                Smart Home                                            
","{'Year Founded': '2019', 'Total Raised': '', 'Funding Stage': 'Seed', 'Employees': '1-10', 'Country': 'Germany', 'Operation area': 'Europe', 'HQ Address': 'Eichendorffstraße 49, 50825 Köln Germany'}"
www.kodaro.com/,kodaro,Kodaro gets you the data you need to run your buildings more efficiently. Find details on our building analytics and system connectivity solutions here.,https://www.linkedin.com/company/kodaro-llc/,2016,1-10,,,,kodaro,Kodaro gets you the data you need to run your buildings more efficiently. Find details on our building…,"
About
Kodaro makes dynamic software that connects building systems for total efficiency.
We are a new company created to help contractors, controls companies and end-users find value in their building data. Kodaro was built over decades of work with building controls.
We know the ins and outs of all building systems, from HVAC to plumbing. We also know that recent growth in building automation technology has created an opportunity for software that helps all of those systems, and the people who manage them, perform better.
With our deep understanding of the parts that make up whole buildings, we’re developing software to securely unlock building data and provide actionable information all while supporting comfortable spaces and increasing operational efficiencies.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,Commercial,

                                                Cloud                                            
,

                                                Data Analytics                                            
,

                                                Internet of Things (IoT)                                            
,

                                                SaaS                                            
,

                                                Smart Building                                            
","{'Year Founded': '2016', 'Total Raised': '', 'Funding Stage': 'NA', 'Employees': '1-10', 'Country': 'United States', 'Operation area': 'United States', 'HQ Address': '3451 Vincent Road, Suite B, Pleasant Hill, CA 94523, US'}"
www.kgsbuildings.com/,KGS Buildings,KGS Buildings enables facilities performance and operational improvement using cloud-based building analytics and Diagnostics as a Service solutions.,https://twitter.com/kgsbuildings,2008,1-10,Nicholas Gayeski,CEO & Co-Founder,https://www.linkedin.com/in/nick-gayeski-4b82b69/,KGS Buildings,KGS Buildings enables facilities performance and operational improvement using cloud-based building analytics and Diagnostics as a Service solutions.,"
About
KGS Buildings, offers market leading automated diagnostics and building performance management software and services to facility managers, engineers and service providers. KGS’ flagship software, Clockworks™ is used around the world by direct customers and service partners to deliver persistent energy savings, pro-active maintenance, more comfortable buildings, and more efficient building operations.
Clockworks provides tools to identify and prioritize energy savings opportunities, improve operations, track savings over time, and connect to building data, diagnostics and information anywhere, anytime. Clockworks can help fully leverage commissioning or retrocommissioning processes, LEED projects, measurement and verification, and performance based incentive programs.
Our SaaS product, Clockworks, is web-based software for building managers, operators and service contractors that combines cloud-based data storage with powerful analytics engines and performance monitoring dashboards.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,Commercial,

                                                Browser-based application                                            
,

                                                Cloud                                            
,

                                                Data Analytics                                            
,

                                                eco-friendly                                            
,

                                                EnergyTech                                            
,

                                                Internet of Things (IoT)                                            
,

                                                SaaS                                            
","{'Year Founded': '2008', 'Total Raised': '$2M', 'Funding Stage': 'Seed', 'Employees': '1-10', 'Country': 'United States', 'Operation area': 'Global', 'HQ Address': '66 Union Square, Somerville, MA 02143, US'}"
www.coppertreeanalytics.com/,Buildpulse,"The software helps our clients take greater control of their buildings through powerful energy analytics, virtual metering and automated Fault Detection and Diagnostics (FDD), resulting in time and resource savings for facility managers, and cost savings for building owners.",https://twitter.com/buildpulse,2013,1-10,Brice Kosnik,President & CEO,https://www.linkedin.com/in/brice-kosnik-7b0b2525/,Buildpulse,"The software helps our clients take greater control of their buildings through powerful energy analytics, virtual metering and…","
About
BuildPulse is the first affordable building analytics service that provides actionable insights across building automation systems, both legacy and new.
Anticipate issues,
Target areas to save money,
Spend less time hunting for issues and more time solving them.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,Commercial,

                                                Browser-based application                                            
,

                                                Business Intelligence                                            
,

                                                Data Analytics                                            
,

                                                EnergyTech                                            
,

                                                Internet of Things (IoT)                                            
,

                                                Mobile App                                            
,

                                                SaaS                                            
,

                                                Smart Building                                            
,

                                                Work Flow Management                                            
","{'Year Founded': '2013', 'Total Raised': '$1.8M', 'Funding Stage': 'Acquired', 'Employees': '1-10', 'Country': 'United States', 'Operation area': 'United States'}"
www.coppertreeanalytics.com/,Buildpulse,"The software helps our clients take greater control of their buildings through powerful energy analytics, virtual metering and automated Fault Detection and Diagnostics (FDD), resulting in time and resource savings for facility managers, and cost savings for building owners.",https://twitter.com/buildpulse,2013,1-10,Jason Burt,Co- Founder & Head of Product,https://www.linkedin.com/in/j2thed2/,Buildpulse,"The software helps our clients take greater control of their buildings through powerful energy analytics, virtual metering and…","
About
BuildPulse is the first affordable building analytics service that provides actionable insights across building automation systems, both legacy and new.
Anticipate issues,
Target areas to save money,
Spend less time hunting for issues and more time solving them.
","Manage & Operate,, Operational Data & Analytics","Operational Data & Analytics,Manage & Operate,Commercial,

                                                Browser-based application                                            
,

                                                Business Intelligence                                            
,

                                                Data Analytics                                            
,

                                                EnergyTech                                            
,

                                                Internet of Things (IoT)                                            
,

                                                Mobile App                                            
,

                                                SaaS                                            
,

                                                Smart Building                                            
,

                                                Work Flow Management                                            
","{'Year Founded': '2013', 'Total Raised': '$1.8M', 'Funding Stage': 'Acquired', 'Employees': '1-10', 'Country': 'United States', 'Operation area': 'United States'}"
www.selina.com/,Selina,"The place to stay, work, explore, move and meet.",https://www.linkedin.com/company/selina/,2012,1001-5000,Daniel Rudasevski,Chief Business Development Officer,https://www.linkedin.com/in/daniel-rudasevski-a5310926/,Selina,"The place to stay, work, explore, move and meet.","
About
Selina is one of the world’s fastest-growing hospitality brands, blending beautifully-designed accommodation with coworking, recreation, wellness, and local experiences. Custom-built for today’s nomadic traveler, Selina provides guests with a global infrastructure to seamlessly travel and work abroad. Founded in Latin America in 2015, each Selina property is designed in partnership with local artists, creators and tastemakers, breathing new life into existing buildings in interesting locations around the world — from urban cities to remote beaches and jungles. Selina currently operates 52 locations throughout Latin America and Europe and is growing at an average of a new property each week.
The company plans to rapidly expand across Europe and the United States, targeting 400 locations and 100,000 beds by 2023.
","Manage & Operate,, NextGen Hospitality","NextGen Hospitality,Manage & Operate,Hospitality","{'Year Founded': '2012', 'Total Raised': '$345M', 'Funding Stage': 'C+', 'Employees': '1001-5000', 'Country': 'Israel', 'Operation area': 'Global', 'HQ Address': '12 HaAhim MiSlavuta St. Tel Aviv'}"
www.selina.com/,Selina,"The place to stay, work, explore, move and meet.",https://www.linkedin.com/company/selina/,2012,1001-5000,Rafael Museri,CEO & Co-Founder,https://www.linkedin.com/in/rafael-museri/,Selina,"The place to stay, work, explore, move and meet.","
About
Selina is one of the world’s fastest-growing hospitality brands, blending beautifully-designed accommodation with coworking, recreation, wellness, and local experiences. Custom-built for today’s nomadic traveler, Selina provides guests with a global infrastructure to seamlessly travel and work abroad. Founded in Latin America in 2015, each Selina property is designed in partnership with local artists, creators and tastemakers, breathing new life into existing buildings in interesting locations around the world — from urban cities to remote beaches and jungles. Selina currently operates 52 locations throughout Latin America and Europe and is growing at an average of a new property each week.
The company plans to rapidly expand across Europe and the United States, targeting 400 locations and 100,000 beds by 2023.
","Manage & Operate,, NextGen Hospitality","NextGen Hospitality,Manage & Operate,Hospitality","{'Year Founded': '2012', 'Total Raised': '$345M', 'Funding Stage': 'C+', 'Employees': '1001-5000', 'Country': 'Israel', 'Operation area': 'Global', 'HQ Address': '12 HaAhim MiSlavuta St. Tel Aviv'}"
www.selina.com/,Selina,"The place to stay, work, explore, move and meet.",https://www.linkedin.com/company/selina/,2012,1001-5000,Yossi Mautner,Head of Israel,https://www.linkedin.com/in/yossi-mautner-712399173/,Selina,"The place to stay, work, explore, move and meet.","
About
Selina is one of the world’s fastest-growing hospitality brands, blending beautifully-designed accommodation with coworking, recreation, wellness, and local experiences. Custom-built for today’s nomadic traveler, Selina provides guests with a global infrastructure to seamlessly travel and work abroad. Founded in Latin America in 2015, each Selina property is designed in partnership with local artists, creators and tastemakers, breathing new life into existing buildings in interesting locations around the world — from urban cities to remote beaches and jungles. Selina currently operates 52 locations throughout Latin America and Europe and is growing at an average of a new property each week.
The company plans to rapidly expand across Europe and the United States, targeting 400 locations and 100,000 beds by 2023.
","Manage & Operate,, NextGen Hospitality","NextGen Hospitality,Manage & Operate,Hospitality","{'Year Founded': '2012', 'Total Raised': '$345M', 'Funding Stage': 'C+', 'Employees': '1001-5000', 'Country': 'Israel', 'Operation area': 'Global', 'HQ Address': '12 HaAhim MiSlavuta St. Tel Aviv'}"
